ID,Ano,Faixa-Etária,Gênero,Como você se identifica,Estado,Região,Escolaridade,Área de Formação,Você está trabalhando?,Setor,Cargo como Gestor,Cargo Atual,Nivel,Média Salarial,Tempo de experiência na área de dados
ID727,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Economia,Sim,Área da Saúde,Não,Analista de BI,Júnior,2500,1 a 2 anos
ID728,2022,45-49,Feminino,Branca,PR,Sul,Graduação,Estatística,Sim,Varejo,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID729,2022,25-29,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Varejo,Não,Engenheiro de Dados,Júnior,5000,1 a 2 anos
ID730,2022,30-34,Masculino,Branca,GO,Centro-oeste,Pós-graduação,Tecnologia,Sim,Setor Público,Não,Desenvolvedor Web,Júnior,10000,1 a 2 anos
ID731,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Tecnologia,Sim,Tech Leader,Não Declarou,18000,4 a 6 anos
ID732,2022,25-29,Feminino,Parda,SP,Sudeste,Pós-graduação,Economia,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID733,2022,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID734,2022,35-39,Masculino,Branca,SP,Sudeste,Mestrado,Saúde,Sim,Agronegócios,Não,Data Product Manager,Pleno,14000,7 a 10 anos
ID735,2022,25-29,Masculino,Branca,PR,Sul,Mestrado,Saúde,Sim,Área da Saúde,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID736,2022,25-29,Feminino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,18000,7 a 10 anos
ID737,2022,25-29,Masculino,Branca,PE,Nordeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Pleno,7000,4 a 6 anos
ID738,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Saúde,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,10000,4 a 6 anos
ID739,2022,30-34,Masculino,Branca,DF,Centro-oeste,Pós-graduação,Economia,Sim,Setor Público,Não,Analista de BI,Júnior,5000,1 a 2 anos
ID740,2022,25-29,Masculino,Parda,SP,Sudeste,Graduação,Economia,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID741,2022,30-34,Masculino,Branca,MG,Sudeste,Mestrado,Engenharia,Sim,Indústria,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID742,2022,30-34,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Tecnologia,Sim,Educação,Não,Analista de BI,Sênior,10000,4 a 6 anos
ID743,2022,22-24,Masculino,Parda,CE,Nordeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID745,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Indústria,Não,Analista de Suporte,Sênior,10000,Mais 10 anos
ID746,2022,25-29,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Área da Saúde,Não,Analista de BI,Pleno,10000,Menos 1 ano
ID747,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Saúde,Sim,Tecnologia,Não,Analista de Dados,Júnior,5000,Menos 1 ano
ID748,2022,35-39,Masculino,Parda,GO,Centro-oeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Desenvolvedor Web,Pleno,7000,3 a 4 anos
ID749,2022,25-29,Masculino,Branca,GO,Centro-oeste,Mestrado,Economia,Sim,Setor Público,Não,Economista,Júnior,3500,3 a 4 anos
ID750,2022,25-29,Masculino,Branca,DF,Centro-oeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID751,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Comunicação,Sim,Tecnologia,Não,Analista de Inteligência de Mercado,Sênior,5000,1 a 2 anos
ID752,2022,30-34,Masculino,Branca,MG,Sudeste,Mestrado,Engenharia,Sim,Setor Imobiliário,Sim,Supervisor,Não Declarou,10000,3 a 4 anos
ID753,2022,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Economia,Sim,Setor Imobiliário,Não,Analista de BI,Pleno,5000,1 a 2 anos
ID754,2022,25-29,Masculino,Parda,SP,Sudeste,Mestrado,Engenharia,Sim,Área da Saúde,Não,Cientista de Dados,Pleno,14000,4 a 6 anos
ID755,2022,22-24,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Engenharia,Sim,Educação,Não,Engenheiro de Dados,Júnior,2500,Menos 1 ano
ID756,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Sênior,7000,3 a 4 anos
ID757,2022,30-34,Feminino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID758,2022,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Internet,Não,Engenheiro de Dados,Sênior,18000,4 a 6 anos
ID759,2022,45-49,Masculino,Branca,AL,Nordeste,Mestrado,Tecnologia,Sim,Setor Público,Sim,Tech Leader,Não Declarou,22500,3 a 4 anos
ID760,2022,22-24,Masculino,Branca,BA,Nordeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,18000,3 a 4 anos
ID761,2022,50-54,Masculino,Branca,BA,Nordeste,Graduação,Estatística,Sim,Setor Imobiliário,Sim,Supervisor,Não Declarou,18000,Menos 1 ano
ID762,2022,35-39,Masculino,Branca,PE,Nordeste,Mestrado,Engenharia,Sim,Entretenimento ou Esportes,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID763,2022,35-39,Feminino,Branca,RJ,Sudeste,Pós-graduação,Comunicação,Sim,Marketing,Sim,Gerente,Não Declarou,10000,Mais 10 anos
ID764,2022,22-24,Feminino,Parda,RJ,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Desenvolvedor Web,Júnior,1500,1 a 2 anos
ID765,2022,30-34,Masculino,Branca,SP,Sudeste,Doutorado ou Phd,Ciência da Natureza,Sim,Varejo,Não,Cientista de Dados,Sênior,14000,1 a 2 anos
ID766,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,22500,Mais 10 anos
ID767,2022,35-39,Masculino,Parda,AL,Nordeste,Mestrado,Tecnologia,Sim,Outra Opção,Não,Engenheiro de Dados,Sênior,10000,7 a 10 anos
ID768,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Comunicação,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID769,2022,22-24,Masculino,Parda,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Seguros ou Previdência,Não,Cientista de Dados,Júnior,7000,1 a 2 anos
ID770,2022,35-39,Masculino,Parda,PB,Nordeste,Pós-graduação,Engenharia,Sim,Área de Consultoria,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID771,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Sênior,10000,4 a 6 anos
ID772,2022,17-21,Feminino,Branca,PR,Sul,Estudante de Graduação,Tecnologia,Sim,Setor Imobiliário,Não,Analista de Suporte,Júnior,500,Menos 1 ano
ID773,2022,40-44,Masculino,Branca,RS,Sul,Mestrado,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,22500,Mais 10 anos
ID774,2022,22-24,Masculino,Parda,MG,Sudeste,Pós-graduação,Estatística,Sim,Setor Automotivo,Não,Analista de Inteligência de Mercado,Sênior,7000,3 a 4 anos
ID775,2022,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Entretenimento ou Esportes,Não,Engenheiro de Dados,Sênior,22500,7 a 10 anos
ID776,2022,25-29,Masculino,Branca,GO,Centro-oeste,Pós-graduação,Tecnologia,Sim,Marketing,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID777,2022,25-29,Masculino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,3 a 4 anos
ID778,2022,30-34,Masculino,Branca,RS,Sul,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Machine Learning,Pleno,10000,1 a 2 anos
ID779,2022,35-39,Masculino,Parda,RJ,Sudeste,Graduação,Outra opção,Sim,Entretenimento ou Esportes,Sim,Sócio ou C-level,Não Declarou,3500,Mais 10 anos
ID780,2022,30-34,Feminino,Parda,AL,Nordeste,Pós-graduação,Economia,Sim,Setor Público,Sim,Gerente,Não Declarou,7000,3 a 4 anos
ID781,2022,25-29,Masculino,Branca,PR,Sul,Pós-graduação,Engenharia,Sim,Setor Imobiliário,Não,Analytics Engineer,Sênior,10000,4 a 6 anos
ID782,2022,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,10000,Mais 10 anos
ID783,2022,22-24,Masculino,Preta,PB,Nordeste,Estudante de Graduação,Engenharia,Sim,Tecnologia,Não,Analista de BI,Júnior,1500,1 a 2 anos
ID784,2022,45-49,Masculino,Branca,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Sim,Diretor/VP,Não Declarou,22500,Mais 10 anos
ID785,2022,40-44,Masculino,Parda,CE,Nordeste,Graduação,Economia,Sim,Setor Farmaceutico,Não,Analista de Dados,Júnior,3500,3 a 4 anos
ID786,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Marketing,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID787,2022,25-29,Masculino,Branca,RN,Nordeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,7000,3 a 4 anos
ID788,2022,22-24,Masculino,Parda,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de BI,Júnior,1500,Menos 1 ano
ID789,2022,30-34,Masculino,Parda,RJ,Sudeste,Pós-graduação,Engenharia,Sim,Setor Alimentício,Não,Analista de Suporte,Sênior,5000,7 a 10 anos
ID790,2022,25-29,Feminino,Parda,SP,Sudeste,Graduação,Economia,Sim,Tecnologia,Não,Cientista de Dados,Júnior,10000,Menos 1 ano
ID791,2022,35-39,Masculino,Branca,SC,Sul,Pós-graduação,Economia,Sim,Indústria,Não,Analista de Negócios,Sênior,5000,Menos 1 ano
ID792,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Tech Leader,Não Declarou,14000,3 a 4 anos
ID793,2022,45-49,Masculino,Branca,PE,Nordeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Sim,Sócio ou C-level,Não Declarou,18000,4 a 6 anos
ID794,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Internet,Não,Engenheiro de Dados,Sênior,10000,7 a 10 anos
ID795,2022,30-34,Masculino,Branca,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,10000,4 a 6 anos
ID796,2022,25-29,Masculino,Preta,CE,Nordeste,Estudante de Graduação,Tecnologia,Sim,Setor Imobiliário,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID797,2022,50-54,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Inteligência de Mercado,Pleno,10000,3 a 4 anos
ID798,2022,22-24,Masculino,Parda,SP,Sudeste,Pós-graduação,Economia,Sim,Varejo,Não,Analista de BI,Júnior,3500,Menos 1 ano
ID799,2022,45-49,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Tech Leader,Não Declarou,18000,Mais 10 anos
ID800,2022,30-34,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Setor de Energia,Não,Cientista de Dados,Júnior,5000,Menos 1 ano
ID801,2022,22-24,Masculino,Branca,SP,Sudeste,Pós-graduação,Economia,Sim,Área da Saúde,Não,Analista de BI,Júnior,5000,Menos 1 ano
ID802,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,5000,1 a 2 anos
ID803,2022,35-39,Masculino,Branca,RJ,Sudeste,Doutorado ou Phd,Saúde,Sim,Área de Consultoria,Sim,Tech Leader,Não Declarou,18000,Mais 10 anos
ID804,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Outra Opção,Não,Analista de BI,Pleno,7000,1 a 2 anos
ID805,2022,25-29,Feminino,Branca,MG,Sudeste,Pós-graduação,Engenharia,Sim,Marketing,Não,Analytics Engineer,Pleno,10000,3 a 4 anos
ID806,2022,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID807,2022,25-29,Masculino,Parda,MG,Sudeste,Graduação,Engenharia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,10000,3 a 4 anos
ID808,2022,30-34,Masculino,Branca,SC,Sul,Mestrado,Tecnologia,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,7000,3 a 4 anos
ID809,2022,35-39,Masculino,Parda,PR,Sul,Pós-graduação,Engenharia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,10000,7 a 10 anos
ID810,2022,40-44,Masculino,Branca,GO,Centro-oeste,Graduação,Tecnologia,Sim,Setor de Energia,Não,Analista de BI,Júnior,2500,1 a 2 anos
ID811,2022,25-29,Feminino,Parda,MG,Sudeste,Mestrado,Estatística,Sim,Tecnologia,Não,Analista de Dados,Sênior,10000,7 a 10 anos
ID812,2022,30-34,Masculino,Branca,DF,Centro-oeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analytics Engineer,Pleno,14000,4 a 6 anos
ID813,2022,17-21,Masculino,Parda,BA,Nordeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID814,2022,25-29,Masculino,Parda,PR,Sul,Estudante de Graduação,Saúde,Sim,Internet,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID815,2022,22-24,Masculino,Branca,MT,Centro-oeste,Pós-graduação,Estatística,Sim,Agronegócios,Não,Cientista de Dados,Pleno,5000,1 a 2 anos
ID816,2022,40-44,Masculino,Parda,MG,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Data Product Manager,Júnior,7000,7 a 10 anos
ID817,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Setor Imobiliário,Não,Cientista de Dados,Pleno,10000,4 a 6 anos
ID818,2022,25-29,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Tecnologia,Sim,Varejo,Não,Analista de Dados,Júnior,500,Menos 1 ano
ID819,2022,22-24,Masculino,Branca,MG,Sudeste,Pós-graduação,Engenharia,Sim,Setor Alimentício,Não,Data Product Manager,Pleno,5000,1 a 2 anos
ID820,2022,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID821,2022,25-29,Feminino,Branca,MG,Sudeste,Estudante de Graduação,Estatística,Sim,Tecnologia,Não,Cientista de Dados,Júnior,3500,1 a 2 anos
ID822,2022,30-34,Masculino,Branca,PR,Sul,Pós-graduação,Estatística,Sim,Varejo,Não,Analista de Dados,Sênior,7000,7 a 10 anos
ID823,2022,40-44,Feminino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,5000,4 a 6 anos
ID824,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Comunicação,Sim,Tecnologia,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID825,2022,22-24,Masculino,Parda,SP,Sudeste,Graduação,Outra opção,Sim,Finanças ou Bancos,Não,Analista de Negócios,Pleno,3500,1 a 2 anos
ID826,2022,25-29,Masculino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Internet,Não,Analista de Dados,Pleno,7000,Menos 1 ano
ID827,2022,25-29,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,18000,4 a 6 anos
ID828,2022,25-29,Feminino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,18000,4 a 6 anos
ID829,2022,22-24,Masculino,Branca,RS,Sul,Estudante de Graduação,Tecnologia,Sim,Educação,Não,Analista de Dados,Júnior,2500,Menos 1 ano
ID830,2022,30-34,Feminino,Parda,SP,Sudeste,Mestrado,Estatística,Sim,Tecnologia,Não,Cientista de Dados,Pleno,7000,1 a 2 anos
ID831,2022,25-29,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID832,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,14000,3 a 4 anos
ID833,2022,30-34,Masculino,Branca,MG,Sudeste,Mestrado,Tecnologia,Sim,Setor de Energia,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID834,2022,25-29,Feminino,Branca,RJ,Sudeste,Não tenho graduação,Não tenho graduação,Sim,Setor Imobiliário,Sim,Supervisor,Não Declarou,2500,1 a 2 anos
ID835,2022,25-29,Feminino,Branca,PR,Sul,Graduação,Economia,Sim,Indústria,Não,Analista de Inteligência de Mercado,Júnior,1500,Menos 1 ano
ID836,2022,25-29,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Estatística,Sim,Tecnologia,Não,Cientista de Dados,Pleno,7000,3 a 4 anos
ID837,2022,17-21,Masculino,Branca,MG,Sudeste,Graduação,Estatística,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,2500,3 a 4 anos
ID838,2022,25-29,Masculino,Preta,SP,Sudeste,Graduação,Estatística,Sim,Área de Consultoria,Não,Analista de Dados,Pleno,5000,1 a 2 anos
ID839,2022,30-34,Feminino,Parda,SP,Sudeste,Mestrado,Saúde,Sim,Área da Saúde,Sim,Supervisor,Não Declarou,7000,3 a 4 anos
ID840,2022,25-29,Feminino,Parda,GO,Centro-oeste,Graduação,Estatística,Sim,Setor Público,Não,Analista de BI,Pleno,3500,3 a 4 anos
ID841,2022,30-34,Feminino,Branca,SE,Nordeste,Mestrado,Economia,Sim,Internet,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID842,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Setor Imobiliário,Não,Engenheiro de Dados,Sênior,18000,7 a 10 anos
ID843,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de Dados,Júnior,7000,1 a 2 anos
ID844,2022,30-34,Masculino,Branca,RS,Sul,Estudante de Graduação,Outra opção,Sim,Área de Consultoria,Não,Analista de BI,Júnior,5000,1 a 2 anos
ID845,2022,22-24,Feminino,Parda,RJ,Sudeste,Pós-graduação,Estatística,Sim,Entretenimento ou Esportes,Não,Cientista de Dados,Sênior,7000,3 a 4 anos
ID846,2022,45-49,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Sênior,10000,Mais 10 anos
ID847,2022,30-34,Masculino,Branca,BA,Nordeste,Mestrado,Economia,Sim,Setor Público,Sim,Supervisor,Não Declarou,10000,1 a 2 anos
ID848,2022,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID849,2022,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Comunicação,Sim,Indústria,Sim,Gerente,Não Declarou,18000,3 a 4 anos
ID850,2022,50-54,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Agente de transformação,Não Declarou,18000,3 a 4 anos
ID851,2022,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Comunicação,Sim,Finanças ou Bancos,Não,Data Product Manager,Sênior,14000,3 a 4 anos
ID852,2022,25-29,Masculino,Branca,SP,Sudeste,Mestrado,Tecnologia,Sim,Varejo,Sim,Tech Leader,Não Declarou,14000,3 a 4 anos
ID853,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,10000,3 a 4 anos
ID854,2022,25-29,Masculino,Branca,SC,Sul,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID855,2022,40-44,Masculino,Branca,BA,Nordeste,Mestrado,Engenharia,Sim,Educação,Sim,Supervisor,Não Declarou,3500,4 a 6 anos
ID856,2022,30-34,Masculino,Parda,RJ,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,10000,3 a 4 anos
ID857,2022,40-44,Masculino,Parda,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Educação,Sim,Tech Leader,Não Declarou,7000,Mais 10 anos
ID858,2022,55+,Feminino,Branca,DF,Centro-oeste,Pós-graduação,Estatística,Sim,Setor Público,Não,Analista de Dados,Sênior,14000,Mais 10 anos
ID859,2022,22-24,Masculino,Preta,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Machine Learning,Pleno,10000,3 a 4 anos
ID860,2022,25-29,Masculino,Branca,PR,Sul,Graduação,Engenharia,Sim,Outra Opção,Não,Analista de Dados,Pleno,7000,3 a 4 anos
ID861,2022,30-34,Masculino,Branca,RS,Sul,Graduação,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,10000,7 a 10 anos
ID862,2022,40-44,Masculino,Parda,ES,Sudeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,14000,3 a 4 anos
ID863,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Analista de BI,Pleno,10000,3 a 4 anos
ID864,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Pleno,7000,1 a 2 anos
ID865,2022,30-34,Masculino,Parda,MG,Sudeste,Pós-graduação,Estatística,Sim,Finanças ou Bancos,Sim,Tech Leader,Não Declarou,14000,3 a 4 anos
ID866,2022,30-34,Masculino,Branca,PI,Nordeste,Mestrado,Tecnologia,Sim,Setor Público,Não,Desenvolvedor Web,Pleno,5000,1 a 2 anos
ID867,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Setor Imobiliário,Sim,Supervisor,Não Declarou,14000,Menos 1 ano
ID868,2022,22-24,Masculino,Parda,PA,Norte,Estudante de Graduação,Tecnologia,Sim,Educação,Sim,Supervisor,Não Declarou,1500,Menos 1 ano
ID869,2022,25-29,Masculino,Branca,PI,Nordeste,Pós-graduação,Engenharia,Sim,Outra Opção,Não,Analista de BI,Júnior,2500,Menos 1 ano
ID870,2022,25-29,Feminino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Pleno,5000,3 a 4 anos
ID871,2022,22-24,Masculino,Branca,MG,Sudeste,Estudante de Graduação,Outra opção,Sim,Tecnologia,Não,Cientista de Dados,Júnior,500,Menos 1 ano
ID872,2022,25-29,Masculino,Branca,SP,Sudeste,Mestrado,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Machine Learning,Pleno,10000,3 a 4 anos
ID873,2022,25-29,Feminino,Branca,SP,Sudeste,Graduação,Economia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Pleno,10000,1 a 2 anos
ID874,2022,40-44,Masculino,Parda,CE,Nordeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Sênior,22500,Mais 10 anos
ID875,2022,22-24,Masculino,Branca,PR,Sul,Graduação,Economia,Sim,Setor Imobiliário,Não,Analista de Dados,Pleno,10000,1 a 2 anos
ID876,2022,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,18000,4 a 6 anos
ID877,2022,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Outra Opção,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID878,2022,50-54,Feminino,Branca,SP,Sudeste,Pós-graduação,Estatística,Sim,Tecnologia,Não,Analista de Negócios,Sênior,10000,4 a 6 anos
ID879,2022,25-29,Feminino,Parda,SE,Nordeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,10000,3 a 4 anos
ID880,2022,22-24,Masculino,Preta,BA,Nordeste,Estudante de Graduação,Tecnologia,Sim,Indústria,Não,Cientista de Dados,Júnior,2500,1 a 2 anos
ID881,2022,30-34,Feminino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Negócios,Pleno,10000,3 a 4 anos
ID882,2022,30-34,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Marketing,Sim,Gerente,Não Declarou,18000,4 a 6 anos
ID883,2022,40-44,Feminino,Parda,PA,Norte,Doutorado ou Phd,Tecnologia,Sim,Setor Público,Não,Analista de Dados,Pleno,10000,4 a 6 anos
ID884,2022,25-29,Feminino,Parda,CE,Nordeste,Pós-graduação,Economia,Sim,Tecnologia,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID885,2022,25-29,Masculino,Branca,SP,Sudeste,Graduação,Economia,Sim,Varejo,Não,Analista de BI,Pleno,7000,1 a 2 anos
ID886,2022,25-29,Masculino,Preta,RJ,Sudeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,2500,Menos 1 ano
ID887,2022,22-24,Masculino,Branca,SP,Sudeste,Graduação,Economia,Sim,Marketing,Não,Analista de Dados,Júnior,3500,Menos 1 ano
ID888,2022,30-34,Masculino,Branca,PI,Nordeste,Pós-graduação,Tecnologia,Sim,Varejo,Sim,Tech Leader,Não Declarou,14000,7 a 10 anos
ID889,2022,30-34,Feminino,Parda,MG,Sudeste,Graduação,Economia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,7000,1 a 2 anos
ID890,2022,40-44,Masculino,Branca,SP,Sudeste,Doutorado ou Phd,Ciência da Natureza,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID891,2022,22-24,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Negócios,Júnior,2500,Menos 1 ano
ID892,2022,30-34,Masculino,Parda,SP,Sudeste,Mestrado,Outra opção,Sim,Indústria,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID893,2022,35-39,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Varejo,Não,Analista de Dados,Sênior,14000,7 a 10 anos
ID894,2022,22-24,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,5000,1 a 2 anos
