DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2022/04/17 15:29:00,AQUA_M-T,Brasil,RIO GRANDE DO NORTE,AREIA BRANCA,Caatinga,-999.0,4.5,0.0,-4.95011,-36.95779,34.5
2022/04/17 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FELIXLÂNDIA,Cerrado,1.0,0.0,1.0,-18.81404,-44.74966,22.5
2022/04/17 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAPAGIPE,Cerrado,4.0,0.0,0.9,-19.54416,-49.37927,12.5
2022/04/17 17:05:00,AQUA_M-T,Brasil,SÃO PAULO,JARDINÓPOLIS,Cerrado,3.0,0.0,0.3,-20.96667,-47.8313,4.7
2022/04/17 17:05:00,AQUA_M-T,Brasil,SÃO PAULO,CASA BRANCA,Cerrado,4.0,0.0,0.7,-21.81624,-46.98569,3.9
2022/04/17 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAPAGIPE,Cerrado,4.0,0.0,0.9,-19.54551,-49.38882,13.0
2022/04/17 17:05:00,AQUA_M-T,Brasil,SÃO PAULO,IACANGA,Cerrado,4.0,0.0,0.5,-21.9829,-49.01892,13.3
2022/04/17 17:05:00,AQUA_M-T,Brasil,SÃO PAULO,IACANGA,Cerrado,4.0,0.0,0.5,-21.98427,-49.02871,6.9
2022/04/17 17:05:00,AQUA_M-T,Brasil,SÃO PAULO,PIRACAIA,Mata Atlântica,5.0,0.0,0.9,-23.03127,-46.27462,10.4
2022/04/17 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado,3.0,0.0,0.7,-20.34271,-53.75467,31.1
2022/04/17 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FELIXLÂNDIA,Cerrado,2.0,0.0,1.0,-18.81052,-44.75693,30.8
2022/04/17 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,FELIXLÂNDIA,Cerrado,2.0,0.0,0.9,-18.81636,-44.76326,20.2
2022/04/17 17:05:00,AQUA_M-T,Brasil,SÃO PAULO,ITU,Mata Atlântica,5.0,0.0,0.5,-23.3272,-47.30146,14.2
2022/04/17 17:05:00,AQUA_M-T,Brasil,SÃO PAULO,ITU,Mata Atlântica,4.0,0.0,0.1,-23.32866,-47.31131,24.1
2022/04/17 17:05:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,TRÊS LAGOAS,Mata Atlântica,4.0,0.0,-999.0,-20.60572,-51.61176,45.1
2022/04/17 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,NOVA MARINGÁ,Amazônia,0.0,1.2,0.2,-12.22896,-57.59726,28.8
2022/04/17 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,GAÚCHA DO NORTE,Amazônia,0.0,0.0,0.1,-12.30814,-53.25213,23.5
2022/04/17 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,COCALINHO,Cerrado,1.0,0.3,0.1,-13.0871,-50.91781,13.2
2022/04/17 17:07:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,5.0,0.0,0.3,-14.37138,-58.88428,43.6
2022/04/17 17:05:00,AQUA_M-T,Brasil,MATO GROSSO,ALTO TAQUARI,Cerrado,3.0,0.3,0.3,-17.83548,-53.19536,9.9
2022/04/17 17:07:00,AQUA_M-T,Brasil,MARANHÃO,BALSAS,Cerrado,4.0,4.0,0.0,-8.68574,-46.42272,21.1
2022/04/17 17:05:00,AQUA_M-T,Brasil,GOIÁS,DOVERLÂNDIA,Cerrado,3.0,0.0,1.0,-16.93707,-52.59616,50.9
2022/04/17 17:05:00,AQUA_M-T,Brasil,GOIÁS,DOVERLÂNDIA,Cerrado,3.0,0.0,0.8,-16.94707,-52.59486,10.8
2022/04/17 17:05:00,AQUA_M-T,Brasil,GOIÁS,CEZARINA,Cerrado,14.0,0.0,1.0,-17.06091,-49.75912,14.4
2022/04/17 17:05:00,AQUA_M-T,Brasil,GOIÁS,CAIAPÔNIA,Cerrado,5.0,0.0,1.0,-17.10885,-51.86787,8.7
2022/04/17 17:05:00,AQUA_M-T,Brasil,GOIÁS,RIO VERDE,Cerrado,5.0,0.0,0.4,-17.19738,-50.86943,23.1
2022/04/17 17:05:00,AQUA_M-T,Brasil,GOIÁS,RIO VERDE,Cerrado,5.0,0.0,0.4,-17.19872,-50.87925,10.8
2022/04/17 17:05:00,AQUA_M-T,Brasil,GOIÁS,VICENTINÓPOLIS,Cerrado,4.0,0.0,0.8,-17.72336,-49.76663,7.6
2022/04/17 17:05:00,AQUA_M-T,Brasil,GOIÁS,JATAÍ,Cerrado,5.0,0.0,1.0,-18.12263,-51.46903,6.7
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,JUÍNA,Amazônia,1.0,0.0,0.3,-10.8991,-58.9964,23.5
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazônia,4.0,0.0,0.3,-13.5884,-59.67815,38.9
2022/04/18 17:54:00,AQUA_M-T,Brasil,RORAIMA,ALTO ALEGRE,Amazônia,1.0,0.6,0.0,3.22423,-61.22962,9.8
2022/04/18 17:54:00,AQUA_M-T,Brasil,RORAIMA,PACARAIMA,Amazônia,2.0,0.2,0.4,3.56526,-60.6742,21.1
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,13.0,0.0,0.4,-13.79875,-57.82286,14.9
2022/04/18 17:54:00,AQUA_M-T,Brasil,RORAIMA,UIRAMUTÃ,Amazônia,2.0,0.3,0.5,4.82008,-60.30437,11.7
2022/04/18 17:49:00,AQUA_M-T,Brasil,GOIÁS,JUSSARA,Cerrado,10.0,0.0,1.0,-15.86347,-51.35708,52.2
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPO NOVO DO PARECIS,Cerrado,13.0,0.0,0.2,-13.80059,-57.83445,10.5
2022/04/18 17:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBÁ,Pantanal,3.0,0.5,0.6,-18.44823,-56.72756,11.4
2022/04/18 17:47:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIBAS DO RIO PARDO,Cerrado,4.0,0.0,1.0,-20.34538,-53.7594,28.1
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,4.0,0.3,0.1,-14.06514,-59.29665,21.2
2022/04/18 17:45:00,AQUA_M-T,Brasil,SANTA CATARINA,ANCHIETA,Mata Atlântica,5.0,0.0,0.0,-26.5294,-53.32007,19.5
2022/04/18 17:45:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ALEGRETE,Pampa,7.0,0.0,0.4,-29.47316,-56.08277,6.3
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,CAMPOS DE JÚLIO,Cerrado,4.0,0.3,0.2,-14.07292,-59.28537,32.5
2022/04/18 17:43:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,MONTENEGRO,Pampa,6.0,0.0,0.0,-29.69133,-51.44011,10.2
2022/04/18 17:43:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,Pampa,6.0,0.0,0.1,-30.48113,-52.69608,7.5
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,BRASNORTE,Cerrado,0.0,0.0,0.5,-12.46258,-58.05433,12.5
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,4.0,0.0,0.2,-14.43372,-58.15269,9.0
2022/04/18 17:43:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,PIRATINI,Pampa,4.0,0.0,0.3,-31.11158,-53.17613,32.0
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,10.0,0.0,0.2,-13.38165,-56.6804,9.6
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,4.0,0.0,0.2,-14.43542,-58.16363,50.1
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,4.0,0.0,0.2,-14.44342,-58.151,8.5
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,SÃO JOSÉ DO RIO CLARO,Cerrado,9.0,0.0,0.5,-13.38388,-56.69427,17.9
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,TANGARÁ DA SERRA,Cerrado,4.0,0.0,0.1,-14.44511,-58.16196,37.3
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,CÁCERES,Amazônia,4.0,0.0,0.1,-15.53773,-57.62197,7.8
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazônia,4.0,0.0,0.2,-13.56866,-59.67144,16.9
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,PONTES E LACERDA,Amazônia,4.0,0.0,1.0,-15.90254,-59.64439,12.0
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,ARAGUAINHA,Cerrado,4.0,0.0,1.0,-16.62209,-53.14066,20.3
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,JUÍNA,Amazônia,1.0,0.0,0.3,-10.89747,-58.98563,52.3
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazônia,4.0,0.0,0.3,-13.57782,-59.67,17.9
2022/04/18 17:52:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,0.0,7.5,0.0,-2.52094,-66.09184,6.4
2022/04/18 17:52:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazônia,2.0,3.6,0.0,-3.0035,-65.09885,10.7
2022/04/18 17:49:00,AQUA_M-T,Brasil,MATO GROSSO,COMODORO,Amazônia,4.0,0.0,0.2,-13.57925,-59.67959,29.4
2022/04/18 17:52:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,2.0,0.9,-999.0,-3.35533,-64.72098,8.0
2022/04/18 17:49:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,2.0,3.7,0.0,-9.42073,-65.52581,7.9
2022/04/18 16:09:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,SÃO MATEUS,Mata Atlântica,2.0,0.0,0.7,-18.62895,-40.19124,13.9
2022/04/18 16:09:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,SÃO MATEUS,Mata Atlântica,2.0,0.0,0.9,-18.6308,-40.2069,16.7
2022/04/18 16:09:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,SOORETAMA,Mata Atlântica,2.0,0.0,0.1,-19.17863,-40.11513,18.8
2022/04/18 16:09:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,SOORETAMA,Mata Atlântica,2.0,0.0,0.7,-19.18049,-40.13086,15.8
2022/04/18 16:09:00,AQUA_M-T,Brasil,MINAS GERAIS,DESTERRO DE ENTRE RIOS,Mata Atlântica,5.0,0.0,0.2,-20.71479,-44.30023,28.8
2022/04/18 16:11:00,AQUA_M-T,Brasil,PERNAMBUCO,ESCADA,Mata Atlântica,6.0,0.0,1.0,-8.31606,-35.25715,11.4
2022/04/18 16:11:00,AQUA_M-T,Brasil,PIAUÍ,BAIXA GRANDE DO RIBEIRO,Cerrado,0.0,25.2,0.0,-8.72344,-45.00514,35.5
2022/04/18 16:11:00,AQUA_M-T,Brasil,PERNAMBUCO,TEREZINHA,Mata Atlântica,0.0,0.6,1.0,-9.04667,-36.65108,5.9
2022/04/18 16:09:00,AQUA_M-T,Brasil,MINAS GERAIS,BRASILÂNDIA DE MINAS,Cerrado,6.0,0.0,1.0,-16.99353,-46.11909,28.7
2022/04/18 16:09:00,AQUA_M-T,Brasil,MINAS GERAIS,BRASILÂNDIA DE MINAS,Cerrado,6.0,0.0,1.0,-16.99837,-46.15669,48.0
2022/04/21 16:39:00,AQUA_M-T,Brasil,PARANÁ,PONTA GROSSA,Mata Atlântica,6.0,2.7,0.1,-25.17976,-49.76971,69.1
2022/04/21 16:43:00,AQUA_M-T,Brasil,MARANHÃO,SÃO JOÃO DOS PATOS,Cerrado,2.0,0.1,0.1,-6.37052,-43.76027,6.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,COCOS,Cerrado,5.0,0.0,0.4,-14.69912,-45.46303,16.7
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,JABORANDI,Cerrado,4.0,0.0,0.6,-13.73651,-45.13766,86.8
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,5.0,0.0,1.0,-15.42144,-46.31015,11.0
2022/04/21 16:39:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.2,-25.03505,-49.20463,29.2
2022/04/21 16:41:00,AQUA_M-T,Brasil,PIAUÍ,CURIMATÁ,Cerrado,2.0,0.3,0.2,-9.89831,-44.20478,11.7
2022/04/21 16:41:00,AQUA_M-T,Brasil,PIAUÍ,CURIMATÁ,Cerrado,2.0,0.4,0.2,-9.90731,-44.20343,12.7
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,FORMOSA,Cerrado,5.0,0.0,1.0,-15.4444,-47.17541,11.1
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Caatinga,5.0,0.0,0.8,-15.01038,-43.6089,10.2
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,5.0,0.0,0.8,-13.73673,-47.34932,11.3
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,PLANALTINA,Cerrado,6.0,0.0,1.0,-15.47525,-47.49687,8.0
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTEZUMA,Caatinga,5.0,0.0,0.4,-15.05463,-42.46364,10.0
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Caatinga,5.0,0.0,0.8,-15.07039,-43.8357,21.3
2022/04/21 16:39:00,AQUA_M-T,Brasil,BAHIA,NOVA VIÇOSA,Mata Atlântica,5.0,0.0,0.4,-17.9463,-39.95815,42.9
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,MALACACHETA,Mata Atlântica,5.0,0.0,0.5,-17.90262,-42.11583,16.5
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA FÉ DE MINAS,Cerrado,7.0,0.0,1.0,-16.63718,-45.94977,11.2
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,CAMPO LIMPO DE GOIÁS,Cerrado,8.0,0.0,1.0,-16.26134,-49.11797,14.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS CARDOSO,Caatinga,5.0,0.0,0.8,-15.07171,-43.84495,17.0
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,JABORANDI,Cerrado,4.0,0.0,0.5,-13.74432,-45.12671,40.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,TOCANTINS,RIO SONO,Cerrado,0.0,0.1,0.0,-9.66167,-47.21564,6.3
2022/04/21 16:41:00,AQUA_M-T,Brasil,PERNAMBUCO,PETROLINA,Caatinga,2.0,0.0,0.5,-8.98526,-40.62022,14.5
2022/04/21 16:41:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,2.0,0.0,0.0,-7.58219,-45.57116,8.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,JABORANDI,Cerrado,4.0,0.0,0.5,-13.743,-45.11714,20.7
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,VICENTINÓPOLIS,Cerrado,11.0,0.0,1.0,-17.69002,-49.99253,14.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,TOCANTINS,MATEIROS,Cerrado,3.0,0.0,0.1,-10.80804,-46.34451,11.0
2022/04/21 16:41:00,AQUA_M-T,Brasil,MARANHÃO,CAROLINA,Cerrado,2.0,0.0,0.1,-7.05116,-46.88176,8.2
2022/04/21 16:41:00,AQUA_M-T,Brasil,TOCANTINS,LAGOA DA CONFUSÃO,Cerrado,2.0,0.0,0.0,-11.0539,-50.08835,21.2
2022/04/21 16:41:00,AQUA_M-T,Brasil,TOCANTINS,PARANÃ,Cerrado,3.0,0.9,0.2,-12.45108,-47.96849,7.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,MATO GROSSO,RIBEIRÃO CASCALHEIRA,Amazônia,5.0,0.0,0.9,-12.96737,-51.80523,23.1
2022/04/21 16:43:00,AQUA_M-T,Brasil,MARANHÃO,AMARANTE DO MARANHÃO,Cerrado,0.0,0.0,0.3,-5.52478,-46.82446,8.0
2022/04/21 16:43:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,0.0,0.7,0.0,-2.39186,-47.88588,3.6
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,SILVÂNIA,Cerrado,8.0,0.0,1.0,-16.57314,-48.68781,26.1
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,JOÃO PINHEIRO,Cerrado,8.0,0.0,0.8,-17.68941,-45.51293,11.3
2022/04/21 16:43:00,AQUA_M-T,Brasil,PARÁ,IPIXUNA DO PARÁ,Amazônia,0.0,0.5,0.0,-2.9208,-48.05791,16.4
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,SÃO JOÃO D'ALIANÇA,Cerrado,6.0,0.0,0.6,-14.48906,-47.65945,22.9
2022/04/21 16:43:00,AQUA_M-T,Brasil,MARANHÃO,GRAJAÚ,Amazônia,2.0,0.0,0.3,-5.50354,-46.22238,31.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,MARANHÃO,PASTOS BONS,Cerrado,3.0,0.0,0.2,-6.74063,-44.45601,56.2
2022/04/21 16:41:00,AQUA_M-T,Brasil,MARANHÃO,ALTO PARNAÍBA,Cerrado,2.0,0.0,0.2,-9.18941,-46.26305,9.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,TEÓFILO OTONI,Mata Atlântica,5.0,0.0,1.0,-17.68399,-41.21412,5.9
2022/04/21 16:39:00,AQUA_M-T,Brasil,PARANÁ,CAMPO LARGO,Mata Atlântica,6.0,0.7,0.1,-25.32921,-49.60703,22.6
2022/04/21 16:39:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,CONCEIÇÃO DA BARRA,Mata Atlântica,-999.0,0.0,0.4,-18.45527,-39.74652,7.3
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,IPORÁ,Cerrado,7.0,0.0,1.0,-16.3078,-51.12864,28.8
2022/04/21 16:41:00,AQUA_M-T,Brasil,MARANHÃO,LORETO,Cerrado,2.0,0.0,0.1,-7.44068,-45.28552,9.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,VILA PAVÃO,Mata Atlântica,5.0,0.0,1.0,-18.69987,-40.57206,10.8
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,CORRENTINA,Cerrado,3.0,0.0,0.5,-13.42767,-45.67816,6.8
2022/04/21 16:39:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,SÃO MATEUS,Mata Atlântica,-999.0,0.0,1.0,-19.03065,-39.81886,5.6
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA MARIA DE ITABIRA,Mata Atlântica,6.0,0.0,1.0,-19.51365,-43.14236,7.7
2022/04/21 16:39:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,COLATINA,Mata Atlântica,6.0,0.0,1.0,-19.53097,-40.58654,11.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,ESPÍRITO SANTO,SERRA,Mata Atlântica,-999.0,0.0,1.0,-20.05444,-40.27315,14.3
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,SANTA FÉ DE MINAS,Cerrado,7.0,0.0,0.9,-16.68176,-45.26799,10.9
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO JOÃO DEL REI,Mata Atlântica,8.0,0.0,0.3,-21.35589,-44.34145,11.1
2022/04/21 16:39:00,AQUA_M-T,Brasil,SÃO PAULO,IRACEMÁPOLIS,Mata Atlântica,8.0,0.0,0.8,-22.5384,-47.5094,12.6
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,JABORANDI,Cerrado,4.0,0.0,0.6,-13.74565,-45.13629,64.8
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,PARAÚNA,Cerrado,8.0,0.0,0.9,-16.74009,-50.85439,174.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,NOVO PLANALTO,Cerrado,2.0,0.0,0.3,-13.15353,-49.7595,15.2
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,IVOLÂNDIA,Cerrado,9.0,0.0,0.5,-16.74292,-50.87907,75.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,IACIARA,Cerrado,3.0,0.0,1.0,-14.00253,-46.59661,21.2
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,PARAÚNA,Cerrado,8.0,0.0,1.0,-16.74535,-50.84644,136.8
2022/04/21 16:39:00,AQUA_M-T,Brasil,GOIÁS,PARAÚNA,Cerrado,9.0,0.0,0.8,-16.748,-50.87101,228.0
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado,5.0,0.0,1.0,-16.75262,-43.76423,52.6
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,CAMPINORTE,Cerrado,4.0,0.0,0.9,-14.03407,-48.83034,16.6
2022/04/21 16:39:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.2,-25.04095,-49.19747,14.5
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,NOVO PLANALTO,Cerrado,2.0,0.0,0.3,-13.15567,-49.77719,15.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,MONTES CLAROS,Cerrado,5.0,0.0,0.9,-16.75394,-43.7736,18.4
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,CAMPINORTE,Cerrado,4.0,0.0,0.6,-14.04259,-48.82402,17.3
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,GLAUCILÂNDIA,Cerrado,5.0,0.0,1.0,-16.92259,-43.60096,6.1
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA DOS PATOS,Cerrado,7.0,0.0,0.9,-17.02002,-44.77,24.1
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,SERRA DO RAMALHO,Cerrado,3.0,0.0,0.9,-13.41825,-43.8609,17.3
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,COCOS,Cerrado,4.0,0.0,0.4,-14.47503,-45.02877,7.0
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA DOS PATOS,Cerrado,7.0,0.0,1.0,-17.02928,-44.76862,13.3
2022/04/21 16:39:00,AQUA_M-T,Brasil,PARANÁ,CERRO AZUL,Mata Atlântica,8.0,0.0,0.2,-25.04317,-49.22274,12.8
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,PARACATU,Cerrado,7.0,0.0,0.9,-17.09821,-47.14293,15.2
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,COCOS,Cerrado,4.0,0.0,0.4,-14.48418,-45.02739,7.7
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIZEIRO,Cerrado,7.0,0.0,1.0,-17.16318,-44.8648,9.5
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,JOÃO PINHEIRO,Cerrado,9.0,0.0,1.0,-17.32681,-46.39692,31.5
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,SÃO GONÇALO DO ABAETÉ,Cerrado,8.0,0.0,1.0,-18.16335,-45.62734,6.4
2022/04/21 16:41:00,AQUA_M-T,Brasil,BAHIA,COCOS,Cerrado,5.0,0.0,0.5,-14.70843,-45.46165,7.7
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,DORES DO INDAIÁ,Cerrado,7.0,0.0,1.0,-19.52884,-45.64425,9.1
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,7.0,0.0,0.5,-20.10884,-48.76213,23.5
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUÁRIA,Cerrado,5.0,0.0,0.3,-15.1074,-45.27735,10.3
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,FRUTAL,Cerrado,7.0,0.0,0.7,-20.11267,-48.77431,27.6
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,PORANGATU,Cerrado,3.0,0.0,0.6,-13.47403,-49.2965,15.7
2022/04/21 16:39:00,AQUA_M-T,Brasil,SÃO PAULO,IRACEMÁPOLIS,Mata Atlântica,8.0,0.0,0.8,-22.54526,-47.5023,12.8
2022/04/21 16:39:00,AQUA_M-T,Brasil,SÃO PAULO,FRANCO DA ROCHA,Mata Atlântica,7.0,0.0,0.2,-23.307,-46.77692,24.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,PARANÁ,PONTA GROSSA,Mata Atlântica,6.0,2.7,0.1,-25.17855,-49.77436,65.7
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,CLÁUDIO,Cerrado,7.0,0.0,1.0,-20.36604,-44.8837,12.2
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,CLÁUDIO,Cerrado,7.0,0.0,1.0,-20.37568,-44.8824,12.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,ITAMARANDIBA,Cerrado,6.0,0.0,0.6,-17.85808,-43.07097,5.0
2022/04/21 16:41:00,AQUA_M-T,Brasil,GOIÁS,PORANGATU,Cerrado,3.0,0.0,0.7,-13.48578,-49.2948,15.2
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUÁRIA,Cerrado,5.0,0.0,0.3,-15.11669,-45.27601,12.2
2022/04/21 16:39:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,NOVA ANDRADINA,Cerrado,7.0,0.0,0.5,-22.02351,-53.20348,38.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,NOVA ANDRADINA,Cerrado,8.0,0.0,0.4,-22.02372,-53.2116,47.4
2022/04/21 16:39:00,AQUA_M-T,Brasil,MINAS GERAIS,BURITIS,Cerrado,5.0,0.0,1.0,-15.41163,-46.31151,20.2
2022/04/21 16:39:00,AQUA_M-T,Brasil,SÃO PAULO,ÁGUAS DE SANTA BÁRBARA,Cerrado,8.0,0.0,0.3,-22.78782,-49.33333,15.6
2022/04/21 18:19:00,AQUA_M-T,Brasil,ACRE,CAPIXABA,Amazônia,8.0,0.8,0.0,-10.52332,-67.77929,6.2
2022/04/21 18:13:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,JAGUARÃO,Pampa,11.0,1.7,0.2,-32.26969,-53.34732,70.8
2022/04/21 18:13:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,JAGUARÃO,Pampa,12.0,1.7,0.4,-32.27784,-53.34924,63.8
